#Table1
objID,ra,dec,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,petroRad_r,petroRad_g,z,zErr
1237648705669234877,225.38260715198,0.933163277287623,19.85661,18.24298,17.33698,16.92967,16.58472,5.043473,5.404375,0.1186944,3.664908E-05
1237648705669235307,225.440767365908,0.945612993631858,22.21926,21.26938,20.20399,19.45728,18.9595,2.862529,3.257615,0.5699608,0.0001018533
1237648705669235417,225.499731265446,1.02153739413009,24.01859,22.07924,20.45583,19.59654,19.07009,2.22586,2.969302,0.5083274,9.801413E-05
1237648705669235519,225.381417434229,1.01730381580886,23.76259,22.45432,20.28707,19.2845,18.56277,7.358235,2.969302,1.169228,0.0001598251
1237648705669235553,225.400218229373,1.02008762428106,24.44311,22.33374,20.29873,19.43334,18.79769,3.654283,2.969302,0.511135,0.0001393582
1237648705669300615,225.663596852833,1.01855320947941,24.09916,21.02006,19.3578,18.57434,18.17414,2.586063,3.445924,0.5054605,8.750759E-05
1237648705669300807,225.589947427714,0.881071856391299,22.74026,21.98428,20.58742,19.7806,19.3363,3.247177,2.969533,0.597887,0.0002517338
1237648705669300983,225.657797248868,0.864408452235837,24.49985,21.65164,19.88422,18.89573,18.4556,3.621775,2.780371,0.5179189,0.0001381449
1237648705669365863,225.753783921797,0.864840099663121,21.05549,19.22331,17.8382,17.29577,16.97743,5.142368,5.479227,0.2586406,5.105873E-05
1237648705669366350,225.715133340307,1.01498798405368,22.59473,21.37816,19.55294,18.8758,18.40848,2.287678,3.204903,0.3808182,9.677839E-05
1237648705669366584,225.795938191072,0.871135890728397,24.06067,22.40109,20.84425,19.8846,19.2748,2.011156,1.404211,0.5973523,0.0001820852
1237648705669366597,225.798433808566,0.893642115640879,21.57637,21.63128,20.4558,19.64385,19.29024,2.969632,2.969346,0.7064009,0.0001960161
1237648705669366608,225.80377914196,0.980800700472164,23.64325,22.21829,20.67521,19.71327,19.35501,3.520519,2.969346,0.6189372,0.0001920239
1237648705669431585,225.959158487878,0.978303702845517,17.44868,16.45744,16.17594,16.07168,15.88943,15.13325,15.35596,0.006975475,9.96472E-06
1237648705669431775,225.85593036917,1.03609346791754,26.90672,20.79208,19.03418,18.41244,17.95655,5.263768,4.370047,0.330297,7.879986E-05
1237648705669432184,225.947267236402,0.851581518313669,25.67787,22.96342,20.97236,19.75262,19.44522,2.946843,2.969437,0.6326933,0.0001668649
1237648705669497043,225.981057387875,0.872440379821126,19.62087,18.34314,17.59611,17.17142,16.87116,4.084459,4.064353,0.1171253,1.693172E-05
1237648705669497144,226.064253905122,0.885304479937403,23.31995,21.44579,20.31833,19.78341,19.38303,2.772643,2.783268,0.2190852,5.959566E-05
1237648705669497152,226.067045980987,1.0086593205257,19.80153,17.99611,17.04513,16.59064,16.22994,5.487377,6.057736,0.1229224,3.525493E-05
1237648705669562380,226.130740919948,0.927441465794151,20.5009,18.28945,17.21914,16.73218,16.404,4.205923,4.020628,0.1232988,2.800948E-05
1237648705669562451,226.148019584764,0.849645897908388,22.97351,21.57327,19.49684,18.64041,18.31427,7.155542,1.908132,0.0001121323,1.780803E-05
1237648705669562529,226.211975236304,0.887165234689122,23.72363,22.64825,20.65262,19.64342,19.28442,7.357762,2.969368,0.5232067,0.0001181409
1237648705669562592,226.138847548756,0.846362797270342,19.15257,17.82589,17.20399,16.83305,16.67962,5.865975,5.714297,0.09506696,1.368699E-05
1237648705669562625,226.174454053901,0.987749975482511,23.07049,22.2175,20.45351,19.53174,18.93225,2.572416,1.96116,0.5140488,0.0001003047
1237648705669562781,226.271592613223,1.02451892027192,20.01201,18.64474,17.93172,17.47211,17.19617,3.240429,3.262779,0.09981968,6.570934E-06
1237648705669562849,226.255714796268,0.995821202581706,22.19113,20.31289,18.79884,18.15481,17.81451,4.872827,4.9545,0.2605519,6.211961E-05
1237648705669563041,226.172455186192,0.944872401921647,24.54064,22.89913,21.19279,19.98635,19.38482,2.785835,2.969368,0.5697499,0.0003876007
1237648705669563102,226.19787334063,0.894810619803653,22.43762,21.97581,20.3707,19.25135,18.80904,3.026344,27.91608,0.6380986,0.0001336189
1237648705669563202,226.244491112463,0.990068482274809,22.63114,20.46654,18.64595,18.05535,17.5472,6.849252,2.969368,0.3260221,9.484118E-05
1237648705669628195,226.312452402555,0.923150433535434,19.21313,17.92557,17.21765,16.80083,16.47457,5.662189,5.453557,0.1191732,2.111861E-05
1237648705669628316,226.337971267407,0.968349235920142,22.29557,20.64114,18.90012,18.25147,17.80229,3.303226,4.413991,0.4002592,0.0001018838
1237648705669628370,226.394015070701,1.00974434442581,24.29746,20.77247,18.8468,18.17697,17.70159,5.486105,2.969373,0.3389407,0.0001040553
1237648705669628644,226.33213500398,1.02874070490909,25.21889,22.52731,20.89338,19.71536,19.10322,7.357953,2.969373,0.6400549,0.0001593781
1237648705669628708,226.349578433958,0.956655182699404,23.53501,20.8976,19.19702,18.59396,18.1765,3.626003,3.678717,0.4014932,0.0001391883
1237648705669628709,226.352673980315,0.955967873978484,23.99535,21.39261,19.59713,18.90163,18.43133,4.623772,2.969373,0.3993654,7.348869E-05
1237648705669693544,226.525509151789,0.864643660795224,23.25564,21.6778,20.21423,19.2943,18.93828,2.912139,2.704134,0.6259262,0.0001359246
1237648705669693714,226.502091141815,0.917525674373252,23.53648,20.67512,18.86391,18.26343,17.8445,3.450154,2.969357,0.3309743,8.344291E-05
1237648705669693738,226.516300204379,0.883660283596452,18.9623,17.47797,16.70801,16.26061,15.92651,5.935777,6.232695,0.09379867,1.407435E-05
1237648705669693771,226.547951605399,0.996957124985816,19.46127,17.91569,17.05495,16.6944,16.39353,6.441165,6.99407,0.1186053,2.80067E-05
1237648705669693784,226.570941342543,0.903416689903263,19.54174,17.85185,16.91006,16.46883,16.12547,5.771748,6.305623,0.0934957,2.245242E-05
1237648705669694057,226.456285888427,0.912304559317839,23.95412,20.88608,19.0907,18.42526,18.01907,5.459849,166.4861,0.4012599,0.0001326904
1237648705669694195,226.494315709272,0.980440859693151,25.14439,21.12499,19.259,18.56015,18.01424,5.04897,2.969357,0.400453,9.905722E-05
1237648705669694359,226.53748033477,0.96632853305534,22.2965,21.74347,20.52043,19.71717,19.04049,2.636837,2.969357,0.5889452,0.0001815481
1237648705669759123,226.662168107826,0.917854668617576,20.78918,18.82566,17.55323,17.05799,16.65993,4.221291,5.509022,0.1847364,3.757573E-05
1237648705669759149,226.690038444598,1.00277903810667,16.70581,14.81217,13.92549,13.49293,13.15387,10.95895,11.02288,0.03264282,9.761561E-06
1237648705669759269,226.606112649408,0.929125031124542,17.42912,16.19013,15.58531,15.24149,14.947,10.23152,10.12226,0.0320456,6.716461E-06
1237648705669759627,226.604291078491,0.983406593896569,23.81716,21.05598,19.28621,18.52802,17.98236,6.242935,2.969857,0.4250891,0.0001424589
1237648705669760058,226.639026919222,0.86836863187297,24.35081,22.84756,21.08534,20.04036,19.28868,2.279174,2.969857,0.5692837,0.0001763328
1237648705669824736,226.766322697248,1.0226893389693,19.20528,17.34454,16.39126,15.96642,15.61785,5.424394,5.975222,0.09266818,2.233762E-05
1237648705669824801,226.818816171356,0.893566016031522,21.32979,19.05338,17.92176,17.47597,17.19655,2.029797,1.822079,0.0002812234,1.199628E-05
1237648705669824917,226.845317176484,0.886143427430644,22.096,20.179,18.37702,17.77469,17.35879,4.917432,4.396307,0.3311035,8.646694E-05
1237648705669824923,226.856124565459,0.975543668495084,24.40928,22.3357,20.4347,19.53738,19.12845,2.755982,2.012277,0.5047959,0.0001703921
1237648705669825049,226.731401248689,0.872530888282293,24.1615,21.39538,19.42483,18.72948,18.23602,4.039718,2.741544,0.4248458,9.753006E-05
1237648705669890105,226.921996999836,0.912295380623209,18.94454,17.67826,17.17717,17.00154,16.89509,1.657543,1.660113,2.883647E-05,1.250497E-05
1237648705669890106,226.918594050649,0.910552875527959,19.31176,17.59269,16.81209,16.45387,16.12619,4.03406,3.900168,0.04768648,1.981011E-05
1237648705669890166,226.981656849215,1.0051454226953,23.33943,21.2476,19.39064,18.34517,17.9395,18.01694,2.969829,0.5143065,0.0002308199
1237648705669890380,227.014137707625,0.968924498614448,19.89743,18.41441,17.62638,17.20358,16.8755,3.388544,3.449733,0.1149986,1.516197E-05
1237648705669890396,227.020518800015,0.978402730192198,20.07595,18.14182,17.19399,16.73546,16.31934,5.523763,5.94702,0.06122266,2.163751E-05
1237648705669890632,226.884580808392,0.978241492833905,23.47168,21.98907,20.2199,19.3107,18.75587,4.680871,2.141447,0.5038164,0.0001389044
1237648705669890860,226.951539664075,0.935170848163361,26.45296,21.11961,19.30688,18.70361,18.22752,2.596143,2.120172,0.3311583,0.0001198001
1237648705669890921,226.967696706559,0.942909686224135,22.11795,21.12107,19.32802,18.61014,18.06635,11.30478,11.30577,0.510892,0.0003407518
1237648704047677833,200.395438577705,-0.341978266585122,24.30551,22.3329,20.53688,19.63627,19.14176,2.43865,2.969013,0.4711246,0.0001403784
1237648704047743071,200.538772320057,-0.351050425573863,20.9995,18.79624,17.39244,16.88231,16.54494,5.261078,5.279059,0.2247202,3.924314E-05
1237648704047743174,200.661165937071,-0.281907778604226,17.46977,16.29475,15.80524,15.60191,15.49881,18.57528,19.7663,0.01388197,2.111007E-05
1237648704047743558,200.582223765133,-0.22902927243282,22.54451,22.14446,20.20575,19.3887,18.88786,4.567732,1.590878,0.4693797,0.0001155152
1237648704047808607,200.685396629668,-0.3322227568421,24.1952,22.30928,20.74887,19.93731,19.28326,2.73397,1.66724,0.5390901,0.0001450448
1237648704047808622,200.696044723782,-0.229907990574241,19.0969,17.11544,16.17229,15.73174,15.39581,3.998792,4.102339,0.08228508,1.473053E-05
1237648704047808623,200.6984962942,-0.231381135657825,18.59395,17.27432,16.64532,16.26259,16.04436,6.035848,5.92779,0.08181835,8.015036E-06
1237648704047808626,200.696244960661,-0.400251595125927,19.8289,17.94919,17.06682,16.6563,16.31203,2.720757,2.711957,0.07563971,1.828885E-05
1237648704047808680,200.769669297599,-0.284916811567907,18.95549,17.7053,17.10296,16.70164,16.42739,9.761287,9.197899,0.08204828,9.363043E-06
1237648704047808727,200.80995208382,-0.315619136194735,19.31901,17.81679,17.05058,16.61492,16.30321,4.793616,4.965916,0.0755471,9.270982E-06
1237648704047808730,200.809839537637,-0.220986906808391,19.48652,17.89166,17.12134,16.72313,16.42418,6.087605,6.404805,0.08196013,1.336464E-05
1237648704047808740,200.826397325895,-0.252420974182276,20.34872,18.32076,17.60765,17.18254,16.82224,5.588715,6.343822,0.05464414,8.891471E-06
1237648704047808790,200.791663992807,-0.219680895821387,19.83882,18.02837,17.04071,16.49781,16.05311,9.397076,10.83785,0.1008841,3.506108E-05
1237648704047809122,200.744519169785,-0.287102683396191,25.23922,21.72885,19.83797,18.98776,18.58213,2.19384,2.969543,0.4689045,9.042964E-05
1237648704047809185,200.766822154282,-0.213657817325159,26.16405,22.2079,20.40443,19.44281,18.95488,2.067082,7.358143,0.4665704,0.0001978974
1237648704047809277,200.787514300539,-0.235662435822307,22.07245,21.1893,19.52958,18.74274,18.19281,7.358207,2.969543,0.4675217,0.0001500578
1237648704047874173,200.839123961772,-0.280846337772561,20.44174,18.60919,17.66635,17.27008,16.93146,4.971722,5.159299,0.1073957,3.169808E-05
1237648704047874225,200.900871457351,-0.334033590179191,18.90549,17.72673,17.10558,16.75495,16.53353,6.252099,5.902823,0.08180794,1.171954E-05
1237648704047874281,200.954682406599,-0.333746559090204,19.11444,17.80013,17.26208,16.91233,16.6414,6.630224,7.012767,0.05153014,9.926083E-06
1237648704047874341,200.83918467567,-0.24503263216758,23.01758,20.94021,19.14472,18.2632,17.81239,4.653928,2.96858,0.4667875,0.0001232146
1237648704047874561,200.848204613658,-0.24923054102081,24.81222,21.98814,20.11784,19.25505,18.88687,3.866866,2.96858,0.4656852,9.714025E-05
1237648704047874726,200.903723339784,-0.304999475512497,22.99004,21.68921,19.97418,19.14358,18.4916,2.969445,2.96858,0.4665028,0.0001420429
1237648704047874789,200.926959779786,-0.288316178026558,22.69521,21.16196,19.82036,19.06987,18.57061,4.160368,3.208398,0.5038296,8.701449E-05
1237648704047875038,200.872041728188,-0.301157637481142,23.91513,23.04816,20.90874,19.80169,19.29974,2.227279,2.96858,0.5637671,0.0001271096
1237648704047939723,200.981546836474,-0.361998037904718,18.33855,17.2028,16.75098,16.45152,16.25284,6.052738,5.989923,0.05493388,9.761509E-06
1237648704047939756,201.052029497532,-0.207180320517287,18.9856,17.85412,17.3103,16.962,16.76047,2.905707,2.831897,0.055442,6.40773E-06
1237648704047939897,201.12509102912,-0.357882114469284,21.35379,18.96798,17.54939,17.03481,16.63872,6.491004,6.776346,0.2298237,5.470365E-05
1237648704047940193,201.022388067647,-0.317046406707426,22.89283,21.95468,20.10067,19.28617,18.77606,2.672828,2.049975,0.497004,0.000117899
1237648704047940221,201.033364309156,-0.353210997366893,22.43641,22.28483,20.71204,19.54622,18.89315,2.109123,2.970304,0.5582801,0.0001508258
1237648704047940579,201.023818722881,-0.211055013624661,23.01803,22.90223,20.49694,19.3008,18.70321,11.30437,2.970304,0.9894774,0.000265862
1237648704048005258,201.143785299335,-0.222455978689094,19.42665,18.02261,17.32299,16.953,16.64705,5.58171,5.632684,0.08218509,1.819123E-05
1237648704048005275,201.169586466759,-0.234745920376017,18.67599,16.76259,15.86278,15.44822,15.11575,7.626462,8.455102,0.07551912,1.70774E-05
1237648704048005308,201.207435260658,-0.248725745823328,18.30836,16.71742,15.87301,15.44984,15.13607,10.18628,10.47719,0.0749653,2.287878E-05
1237648704048005356,201.259351177442,-0.378421518549347,17.84906,15.89466,14.94347,14.49597,14.15972,9.520349,9.294272,0.07545102,1.450322E-05
1237648704048005483,201.135995042577,-0.324276151249148,22.79807,21.66917,20.59878,19.62674,19.38484,3.020531,3.202924,0.6562693,0.0001471175
1237648704048005637,201.163204179699,-0.378519043414693,26.18451,21.78032,20.04108,18.9943,18.4325,7.357889,2.969541,0.5541728,0.0001310575
1237648704048005662,201.174722336064,-0.331219594610484,22.03048,21.55995,20.20486,19.43699,18.87194,3.716599,11.30467,0.5574173,0.0001584907
1237648704048005711,201.190327985654,-0.306458441811723,23.78642,22.00872,20.41289,19.58199,19.11324,7.357889,2.969541,0.4689475,0.0001548205
1237648704048005977,201.13179339799,-0.211398982932242,25.38456,22.96235,21.41917,20.15809,19.52698,1.703905,2.969541,0.6771188,0.0002919437
1237648704048070808,201.372386797327,-0.220651295497256,18.96322,18.02035,17.63211,17.32819,17.18333,4.349981,4.393048,0.09368766,6.742087E-06
1237648704048070810,201.380843256625,-0.362272559583872,19.39737,18.30337,17.55364,17.12443,16.88873,3.268186,3.258737,0.1992645,1.682294E-05
1237648704048071049,201.284379264449,-0.398694036907491,25.19728,22.41921,20.8124,19.61381,19.03931,3.832699,2.969492,0.6420126,0.0001409278
1237648704048071186,201.332741153388,-0.226143385554531,23.01344,21.86501,20.74959,19.71021,19.28328,2.853722,2.969492,0.608092,0.0002873034
1237648704048071281,201.365112301803,-0.212424874449281,23.30212,22.42719,21.16959,20.02105,19.57862,2.473656,2.150145,0.6801307,0.0001649765
1237648704048071288,201.367776894434,-0.301232445149025,22.81845,21.88806,20.57173,19.51915,19.15544,4.022797,2.055754,0.5350326,0.0001678033
1237648704048071357,201.391372054902,-0.274935938170624,22.41703,22.33756,20.73563,19.67002,19.20611,3.073081,2.969492,0.5910426,0.0001787287
1237648704048136394,201.449238364016,-0.248358608870639,19.04375,17.03508,16.08877,15.66198,15.31715,6.09447,6.417693,0.0833808,1.890198E-05
1237648704048136409,201.455977514406,-0.289999326745536,19.73649,18.08054,17.25001,16.84791,16.50825,5.051995,5.144936,0.08322639,2.675691E-05
1237648704048136440,201.477576884936,-0.411992901566789,18.59947,16.66589,15.75185,15.32275,15.20075,6.497406,6.499971,0.0750481,1.819884E-05
1237648704048136455,201.477610159585,-0.30587553009779,20.34614,18.23453,16.97543,16.47785,16.13108,5.890411,5.746488,0.1888873,2.924413E-05
1237648704048136508,201.508547473741,-0.408902246900605,19.90069,18.73721,18.08303,17.63107,17.50321,3.560284,3.31081,0.07662496,6.845073E-06
1237648704048137160,201.550933823119,-0.299295215162563,24.51303,22.37488,20.4885,19.4822,18.98159,2.256142,2.969447,0.5857872,0.0001774983
1237648704048201919,201.607232448751,-0.363506341101609,19.66862,18.62022,17.85564,17.4551,17.19342,3.120579,3.316217,0.1893128,9.765893E-06
1237648704048201928,201.618284934415,-0.290361262274966,19.00912,17.23706,16.31943,15.89727,15.5499,7.801998,8.202692,0.08008775,1.882096E-05
1237648704048201991,201.700219823206,-0.320999131464815,19.4301,17.75789,16.91805,16.51355,16.20284,5.483243,5.6649,0.08148253,2.017247E-05
1237648704048202023,201.587211657202,-0.276928091046622,22.92307,20.82408,19.08377,18.4806,18.07915,3.106983,18.01803,0.3346976,6.220442E-05
1237648704048267494,201.757469255539,-0.30805157135876,22.75055,20.3493,18.58274,17.95903,17.58021,4.851901,4.524053,0.3681791,8.611439E-05
1237648704048267532,201.793298539737,-0.324561957064185,20.18721,18.36836,17.39151,16.98744,16.65877,2.649354,2.702421,0.1103667,2.403487E-05
1237648704048267574,201.833881156931,-0.220534619409836,20.8664,18.76474,17.53882,17.05265,16.70225,4.30904,4.709047,0.1791475,3.353569E-05
1237648704048267728,201.830347666517,-0.249375148498445,22.94856,21.70238,20.11674,19.10152,18.41101,3.725871,2.969358,0.6454526,0.0001786505
1237648704048267819,201.734944045196,-0.2794766736366,22.93362,21.8939,20.86252,19.64686,18.99787,7.358047,2.969358,0.7269534,0.0001791421
1237648704048267838,201.740581633718,-0.388583986833621,22.54822,21.37872,20.23423,19.26727,19.41022,27.91736,2.969358,0.7893062,0.0001119695
1237648704048267987,201.795421269411,-0.224881634465184,22.72599,21.61432,20.47858,19.69194,19.32296,3.166677,2.969358,0.5398872,0.0001409403
1237648704048268132,201.852753712264,-0.22148665562797,24.73915,22.37852,21.00932,19.75936,19.30092,2.878237,2.969358,0.6512321,0.0001813955
1237648704048268152,201.859907926742,-0.237176890877536,22.82378,21.64272,19.97255,19.07623,18.79581,4.300635,2.969358,0.4859816,0.0001203902
1237648704048333124,201.95412744591,-0.259514795543781,19.00196,17.65985,16.87191,16.44974,16.1464,5.979318,6.222214,0.1423816,1.297552E-05
1237648704048333192,201.896655420619,-0.23337476429842,21.38455,19.67672,18.22496,17.66814,17.33441,3.737448,5.566544,0.2907952,4.039934E-05
1237648704048398484,202.050850258734,-0.370940106982931,17.88362,16.89775,16.54618,16.28697,16.16368,7.273176,7.385173,0.05541164,6.420149E-06
1237648704048398494,202.059187342577,-0.395331750596447,19.16851,17.59617,16.74283,16.24677,15.83097,5.88537,8.464767,0.05530245,1.803038E-05
1237648704048398874,202.058131431401,-0.305217942573641,22.24039,20.90738,19.57373,18.73855,18.36711,4.359361,2.969407,0.5292302,0.0001134499
1237648675606823483,245.966798120916,1.22414821693753,19.65012,17.86629,16.91098,16.4399,16.10986,4.080748,4.340236,0.09119939,1.566725E-05
1237648675606954453,246.275855396146,1.16699735038869,24.63941,21.33239,19.39132,18.67379,18.24552,2.911713,2.217996,0.4196734,8.279808E-05
1237648675606954669,246.337226204994,1.24357369804546,17.97382,16.7313,16.19508,15.91699,15.71101,10.58686,10.86664,0.04765368,8.135084E-06
1237648675607151111,246.754523753773,1.22345110298421,20.66756,18.87317,17.77124,17.34242,17.01847,1.825046,1.918013,0.1627529,2.130807E-05
1237648675607151173,246.773415543341,1.20409441560892,19.68328,18.2293,17.31172,16.82723,16.51823,5.960749,5.633962,0.1632603,1.182179E-05
1237648675607283204,247.117413971175,1.20858938801509,22.76893,21.06151,19.23576,18.66383,18.16247,2.982794,2.968986,0.3757668,7.622714E-05
1237648675607805977,248.193002352771,1.21995848733636,19.07216,17.62166,16.99716,16.73726,16.6159,1.687735,1.610008,-0.000263835,8.621356E-06
1237648675607871843,248.442430778568,1.17818211901507,18.99841,17.97799,17.59079,17.44803,17.43322,1.775377,1.767411,-0.0003120954,1.668287E-05
1237648675608199253,249.112986182368,1.23571736112624,17.70554,16.52928,16.01862,15.81514,15.72117,1.604702,1.678207,0.0002430782,1.168637E-05
1237648675608200102,249.200560747542,1.25462063329465,23.43108,21.11756,19.3308,18.35334,17.86743,5.577984,2.968459,0.5189318,0.0002034754
1237648675608330665,249.393411840615,1.18913807206795,19.31854,18.03506,17.42109,17.00215,16.74664,5.497585,5.979834,0.09111653,5.612905E-06
1237648675608330974,249.490567497827,1.25547147655921,24.98379,21.09382,19.11213,18.51339,18.068,3.170757,3.247757,0.3532155,9.017773E-05
1237648675608395829,249.548966522611,1.21619491117278,19.74071,18.01437,17.00924,16.53965,16.2712,13.35216,12.06231,0.1360712,1.753394E-05
1237648702964957305,180.017454632059,-1.10790532863084,19.24194,17.4374,16.49413,15.95312,15.56135,7.061667,8.652138,0.07435275,2.427244E-05
1237648702964957776,180.00727768079,-1.2107828884568,24.86819,22.29811,20.62828,19.66684,19.22566,3.415358,2.969326,0.7883698,0.0001910965
1237648702964957785,180.012442902534,-1.17987032000616,24.45639,22.88763,20.97507,19.69271,18.60512,2.969455,0.6976953,0.8296327,0.0003173919
1237648702966268729,183.007766744797,-1.06744709559239,25.58424,22.19998,20.77111,19.86047,19.43009,3.321128,2.969804,0.5110817,0.0001842769
1237648702966333455,183.019970345962,-1.20358590852958,19.71187,18.23343,17.59102,17.20539,17.06439,7.029896,7.130305,0.1289759,7.669534E-06
1237648702966333813,183.05321082759,-1.164151107915,22.02498,21.6153,20.57464,19.86362,19.49168,7.359057,2.969457,0.5633937,0.0001119442
1237648702966333855,183.075585968122,-1.13731666511185,26.83234,22.56001,20.89951,19.95713,19.41965,2.342733,1.478758,0.5032306,0.0001444861
1237648702966333872,183.084527786394,-1.21053846875629,23.71299,21.96737,20.43581,19.45835,18.91574,3.609094,18.01625,0.5645205,0.0001564266
1237648702966333891,183.094291822849,-1.1958031780087,23.10185,21.83909,20.32875,19.35736,19.04164,2.975656,2.969457,0.563275,0.0001575166
1237648702966333960,183.154401018157,-1.1981305091381,24.17662,22.22613,20.71076,19.67708,19.27092,2.969912,2.969457,0.5670285,0.0001568019
1237648702966399471,183.300630460345,-1.11588250245476,21.98162,21.46172,20.35897,19.52734,19.06733,5.118982,11.30278,0.0001044557,6.088619E-05
1237648702966399667,183.284217646673,-1.06838878720106,23.00118,22.16849,20.40536,19.48777,19.12146,3.468965,1.813233,0.5061431,0.0001837452
1237648702966464523,183.332698438564,-1.06534609442375,24.37527,23.77733,21.04897,19.9631,19.60521,2.592201,2.969486,0.4401068,0.0001214459
1237648702966464702,183.397751259209,-1.16888071278913,20.45227,18.53002,17.4881,17.04807,16.65137,4.401425,3.61237,0.1239605,3.060362E-05
1237648702966464724,183.377867564047,-1.18376249097611,21.63251,19.64863,17.96548,17.36689,17.00505,6.916705,5.782302,0.395745,6.994749E-05
1237648702966464725,183.381276985815,-1.06879000747791,19.62093,18.35401,17.47946,17.00871,16.70491,5.799699,5.475592,0.17273,1.282983E-05
1237648702966464863,183.32889459347,-1.08439137207554,22.7196,21.8279,20.41214,19.64499,19.32303,3.106564,2.138562,0.4374194,7.90802E-05
1237648702966464882,183.343645302694,-1.15178064673922,22.85535,22.31384,20.41282,19.57647,19.11081,5.105246,1.446016,0.440762,0.0001031916
1237648702966464889,183.345437960577,-1.15866953296407,22.95544,20.82657,18.90413,18.1456,17.59232,6.795068,2.969486,0.4417432,0.0001283509
1237648702966464914,183.359840501304,-1.09665249912621,23.41923,21.28216,19.45065,18.7783,18.50559,3.754959,3.191456,0.4450347,7.001048E-05
1237648702966530213,183.473996408824,-1.23142863029173,17.64879,16.49474,15.87173,15.4981,15.2808,8.788381,8.26952,0.08193589,8.544223E-06
1237648702966530219,183.477789729141,-1.08459607798237,19.83313,17.69236,16.69839,16.2586,15.89823,5.439576,4.729897,0.1000847,1.944731E-05
1237648702966530252,183.526204891744,-1.16399075479358,19.07644,17.19797,16.30089,15.8828,15.56139,4.654702,4.199519,0.07057208,1.29187E-05
1237648702966530271,183.566816096543,-1.13587774148867,19.34089,17.41159,16.39621,15.92878,15.54577,5.663757,5.503926,0.0996795,2.170211E-05
1237648702966530273,183.570657701474,-1.09161621276652,19.7928,17.92747,17.00706,16.60246,16.25832,4.354934,4.031812,0.0831765,1.89624E-05
1237648702966530336,183.612650615662,-1.12409775377337,19.26156,18.13403,17.31124,16.86835,16.58677,5.904007,6.023276,0.1780877,1.593834E-05
1237648702966530528,183.543568794593,-1.1072167245886,22.21278,21.83382,20.75953,19.78329,19.22204,3.083637,2.699196,0.6946563,0.000138297
1237648702966530547,183.560523844231,-1.07751581454445,25.71268,20.76982,19.00941,18.2333,17.6776,6.002964,4.85515,0.4593117,0.0001186911
1237648702966595980,183.628398323069,-1.18593443945639,23.75758,22.03255,20.64933,19.71903,19.07727,3.004721,2.224955,0.5398239,8.805883E-05
1237648702966596205,183.76351449645,-1.0829554247536,23.81898,21.16555,19.48831,18.71427,18.22867,3.706432,2.143787,0.3900208,9.283606E-05
1237648702966596263,183.644139327282,-1.14381429844901,22.85829,23.81383,21.17922,20.03591,19.80258,3.598252,2.969371,0.6266171,0.0001320947
1237648702966596299,183.686355727622,-1.15000062102237,23.07887,22.54741,21.45337,20.24413,19.89283,7.359077,7.357718,0.6588353,0.0001817306
1237648702966661296,183.901898419851,-1.17398092530235,19.34145,17.35735,16.3837,15.94484,15.58079,5.169475,5.295718,0.07562031,1.649451E-05
1237648702966661582,183.814190877933,-1.16194347268498,22.39037,21.47525,20.84686,19.65848,19.7083,2.625219,2.662341,0.414387,2.250096E-05
1237648702966661686,183.875061956314,-1.07473989760958,27.10067,22.23929,20.93034,19.87771,19.55404,7.357854,2.969653,0,0
1237648702966661702,183.888349970933,-1.18666143907851,23.14019,21.56617,20.69284,19.92127,19.41947,2.679075,2.238955,0.6046105,6.449156E-05
1237648702966726767,183.988017952149,-1.07516167627402,20.37205,18.31569,17.06941,16.57688,16.24139,6.145003,5.897404,0.1776248,3.315725E-05
1237648702966726791,184.047949897379,-1.17963293865524,20.45384,18.4793,17.42469,16.99454,16.60623,3.7464,3.965591,0.1121304,2.384286E-05
1237648702966726812,183.969398862131,-1.20398936150361,18.67024,17.3274,16.66518,16.27936,16.0012,8.677098,8.891714,0.0795421,1.140596E-05
1237648702966792270,184.071996248458,-1.16267420600358,19.91499,17.91534,16.96341,16.52817,16.17626,5.721353,5.613714,0.08940969,1.95381E-05
1237648702966792303,184.146145696373,-1.08927138677233,20.72009,18.79882,17.57419,17.06679,16.70435,4.472703,4.009228,0.192828,3.171314E-05
1237648702966792310,184.152964310552,-1.08233966684496,18.48495,17.38919,17.0689,16.88264,16.72604,8.07984,7.92149,0.02136928,5.758712E-06
1237648702966792403,184.212222021618,-1.17594351570184,20.86212,18.8752,17.73948,17.25661,16.92495,4.458685,4.233885,0.1814481,4.013404E-05
1237648702966792472,184.163442049686,-1.21203063339329,23.74383,22.70971,20.7994,19.74171,19.22904,2.969686,2.968947,0.5405675,0.0001487382
1237648702966792713,184.1771658262,-1.0744802980915,21.96929,20.94973,19.21488,18.57774,18.28711,3.960273,4.030514,0.3423605,5.794013E-05
1237648702966857844,184.341921006709,-1.2065242921181,19.64326,18.19093,17.3796,16.9227,16.58881,6.386288,7.513491,0.1038417,1.911908E-05
1237648702966857915,184.224151047286,-1.10535023495811,24.89884,21.6698,20.27245,19.17599,18.73228,5.010273,2.969482,0.5403868,0.0001128596
1237648702966858069,184.24273303831,-1.23365337750044,22.10928,21.10338,20.05621,19.35209,19.18262,2.307041,2.261633,0.5220512,4.13759E-05
1237648702966858315,184.358073610871,-1.07803929675636,22.48106,21.42695,19.89878,19.10404,18.57144,3.386074,2.969482,0.4427765,0.0001113464
